filename,orig_start,orig_end,block,motion,t_start,t_end
A3,129,133,bottom_left,107.20871524433906,8.533333333333333,8.8
A68,109,113,top_right,107.0649148371174,7.2,7.466666666666667
G75,269,273,top_right,107.03744141793263,17.866666666666667,18.133333333333333
A67,129,133,top_left,106.97061297903126,8.533333333333333,8.8
W30,149,153,bottom_right,106.8875658216954,9.866666666666667,10.133333333333333
A1,105,109,top_right,106.80983143144547,6.933333333333334,7.2
A1,110,114,top_left,106.30923694068291,7.266666666666667,7.533333333333333
A138,176,180,top_right,106.243978084741,11.666666666666666,11.933333333333334
A68,99,103,top_right,106.04170075909832,6.533333333333333,6.8
A42,104,108,top_left,105.4483406758102,6.866666666666666,7.133333333333334
A77,80,84,top_left,105.40818089579348,5.266666666666667,5.533333333333333
A10,114,118,top_right,105.35662456092304,7.533333333333333,7.8
A140,99,103,bottom_right,105.27912459074085,6.533333333333333,6.8
A27,91,95,top_right,104.40743550299021,6.0,6.266666666666667
A148,62,66,top_right,103.88750495896518,4.066666666666666,4.333333333333333
W03,115,119,top_right,103.08925093623043,7.6,7.866666666666666
G72,231,235,top_right,102.14939001259137,15.333333333333334,15.6
G76,276,280,bottom_left,101.7412220747639,18.333333333333332,18.6
A71,89,93,top_right,100.44676644606166,5.866666666666666,6.133333333333334
A138,156,160,top_right,99.7997293186383,10.333333333333334,10.6
A139,153,157,top_right,99.63536248476966,10.133333333333333,10.4
A122,71,75,top_left,99.39319012129772,4.666666666666667,4.933333333333334
A42,114,118,top_right,97.740083706082,7.533333333333333,7.8
A134,102,106,top_left,96.88708101398535,6.733333333333333,7.0
G72,271,275,top_right,96.78799811903541,18.0,18.266666666666666
G76,291,295,top_right,95.88598540101881,19.333333333333332,19.6
A120,95,99,top_right,95.22408278681763,6.266666666666667,6.533333333333333
A134,107,111,top_right,94.8105083501451,7.066666666666666,7.333333333333333
A120,80,84,bottom_right,94.05311222180869,5.266666666666667,5.533333333333333
A122,81,85,top_right,93.6534808332146,5.333333333333333,5.6
G76,286,290,top_right,93.63179346436954,19.0,19.266666666666666
A134,127,131,top_left,93.07803765943628,8.4,8.666666666666666
A73,72,76,top_right,92.59949086064321,4.733333333333333,5.0
W14,143,147,top_right,91.64051592906891,9.466666666666667,9.733333333333333
G73,139,143,top_right,91.33708453096447,9.2,9.466666666666667
G76,306,310,top_right,91.0921403975764,20.333333333333332,20.6
A139,143,147,top_right,90.87284277572275,9.466666666666667,9.733333333333333
G73,159,163,top_left,89.88573836515013,10.533333333333333,10.8
A139,138,142,top_left,89.52499122896376,9.133333333333333,9.4
A130,158,162,bottom_left,88.64442589851353,10.466666666666667,10.733333333333333
A130,108,112,bottom_right,86.19532173042512,7.133333333333334,7.4
A139,128,132,top_right,85.36666836371134,8.466666666666667,8.733333333333333
A122,106,110,top_right,83.84284241158815,7.0,7.266666666666667
A139,108,112,top_right,83.46179519974079,7.133333333333334,7.4
G76,261,265,bottom_left,82.67016979489371,17.333333333333332,17.6
A73,112,116,top_right,78.16256395453343,7.4,7.666666666666667
A83,95,99,top_left,77.26508624748244,6.266666666666667,6.533333333333333
G75,314,318,top_right,76.81552247390411,20.866666666666667,21.133333333333333
G75,299,303,bottom_left,76.2805526365769,19.866666666666667,20.133333333333333
A83,125,129,top_left,73.31599846024685,8.266666666666667,8.533333333333333
A72,132,136,top_right,70.16490965867014,8.733333333333333,9.0
A72,142,146,top_left,66.36203345443084,9.4,9.666666666666666
